epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
230,19866.8,0.29413,0.33475,0.98677,0.92743,0.95125,0.95928,0.93164,0.26824,0.20769,0.94483,0.002443,0.002443,0.002443
231,20266,0.2959,0.33611,0.98561,0.92838,0.95013,0.95998,0.93267,0.26819,0.20715,0.94478,0.00241,0.00241,0.00241
232,20666.5,0.29649,0.3351,0.98726,0.9288,0.95121,0.96064,0.93323,0.26827,0.20725,0.94483,0.002377,0.002377,0.002377
233,21066.3,0.29309,0.33163,0.98637,0.92928,0.94924,0.96071,0.93337,0.26839,0.20804,0.94477,0.002344,0.002344,0.002344
234,21466.9,0.29278,0.33323,0.98555,0.92906,0.94922,0.96075,0.93352,0.26825,0.20819,0.94464,0.002311,0.002311,0.002311
235,21865.9,0.29472,0.33391,0.98537,0.92551,0.95071,0.96045,0.93335,0.26816,0.20902,0.94454,0.002278,0.002278,0.002278
236,22267.9,0.29313,0.32938,0.9865,0.92604,0.9494,0.95993,0.93256,0.2681,0.20964,0.94452,0.002245,0.002245,0.002245
237,22668.3,0.29146,0.32912,0.98385,0.9256,0.94882,0.96005,0.93267,0.26806,0.20966,0.9445,0.002212,0.002212,0.002212
238,23067.5,0.29068,0.32537,0.98537,0.92775,0.94634,0.96,0.93272,0.26819,0.20992,0.94463,0.002179,0.002179,0.002179
239,23466.5,0.29129,0.32682,0.98484,0.92662,0.94595,0.96001,0.93255,0.26827,0.21088,0.94459,0.002146,0.002146,0.002146
240,23866.1,0.2885,0.32364,0.9834,0.92506,0.94783,0.96008,0.93253,0.26816,0.21134,0.94451,0.002113,0.002113,0.002113
241,24265.5,0.28959,0.32355,0.98504,0.92621,0.94562,0.95993,0.9327,0.26796,0.21198,0.94449,0.00208,0.00208,0.00208
242,24664.8,0.29093,0.32458,0.98403,0.92484,0.94605,0.95947,0.93199,0.26774,0.21236,0.94455,0.002047,0.002047,0.002047
243,25064.1,0.28871,0.32445,0.98345,0.91815,0.9517,0.95897,0.93154,0.26776,0.213,0.94464,0.002014,0.002014,0.002014
244,25463.6,0.28875,0.31915,0.98329,0.91731,0.9521,0.95821,0.93075,0.26771,0.21405,0.94473,0.001981,0.001981,0.001981
245,25866.6,0.29109,0.32198,0.985,0.91705,0.95209,0.95808,0.93043,0.26778,0.2144,0.94474,0.001948,0.001948,0.001948
246,26265.8,0.28855,0.3188,0.9837,0.91576,0.95337,0.95855,0.93097,0.26764,0.21432,0.94461,0.001915,0.001915,0.001915
247,26665.5,0.2876,0.31814,0.9836,0.91571,0.95263,0.95897,0.93153,0.26752,0.21467,0.9446,0.001882,0.001882,0.001882
248,27065.3,0.28787,0.31564,0.98423,0.91634,0.95215,0.95862,0.93104,0.26768,0.21546,0.9447,0.001849,0.001849,0.001849
249,27464.6,0.28786,0.31598,0.98391,0.91697,0.95149,0.95842,0.93083,0.26763,0.21603,0.94476,0.001816,0.001816,0.001816
250,27863.7,0.28558,0.31464,0.98341,0.91642,0.95122,0.95809,0.93067,0.26751,0.21636,0.94468,0.001783,0.001783,0.001783
251,28262.8,0.28461,0.31207,0.98328,0.91702,0.95049,0.95749,0.9301,0.26738,0.21648,0.94453,0.00175,0.00175,0.00175
252,28662.2,0.28345,0.30844,0.98105,0.91686,0.95008,0.95737,0.92994,0.26742,0.2165,0.94444,0.001717,0.001717,0.001717
253,29062.1,0.28463,0.31121,0.98208,0.91584,0.95043,0.95726,0.92976,0.26736,0.21613,0.94432,0.001684,0.001684,0.001684
254,29464.8,0.28467,0.30856,0.98184,0.91623,0.94971,0.95738,0.92982,0.26741,0.21636,0.94426,0.001651,0.001651,0.001651
255,29864.4,0.28556,0.30983,0.98065,0.91716,0.9482,0.95736,0.92995,0.26751,0.2161,0.94423,0.001618,0.001618,0.001618
256,30264,0.28371,0.30759,0.98262,0.91896,0.94842,0.95762,0.93017,0.26743,0.21543,0.94398,0.001585,0.001585,0.001585
257,30663.5,0.28276,0.30617,0.98111,0.92325,0.94482,0.95798,0.93054,0.26742,0.21529,0.94397,0.001552,0.001552,0.001552
258,31063.8,0.28367,0.30257,0.98302,0.92368,0.94563,0.9587,0.93121,0.26754,0.21472,0.94404,0.001519,0.001519,0.001519
259,31463.3,0.28126,0.30251,0.98129,0.92497,0.94604,0.95881,0.93122,0.26759,0.21451,0.94404,0.001486,0.001486,0.001486
260,31863.1,0.27926,0.29771,0.98159,0.92616,0.94623,0.95916,0.93148,0.26767,0.21465,0.94409,0.001453,0.001453,0.001453
261,32269.1,inf,0.29679,0.97979,0.926,0.94767,0.95997,0.93227,0.26742,0.21422,0.94397,0.00142,0.00142,0.00142
262,32672.1,inf,0.29696,0.98141,0.92619,0.94701,0.96057,0.93287,0.26722,0.21395,0.94384,0.001387,0.001387,0.001387
263,33086.5,0.27764,0.29271,0.97971,0.92562,0.94791,0.96113,0.93337,0.26727,0.21411,0.94399,0.001354,0.001354,0.001354
264,33487.5,0.27758,0.29229,0.98018,0.93258,0.94086,0.96165,0.93371,0.26724,0.21362,0.94407,0.001321,0.001321,0.001321
265,33886.7,0.27822,0.29393,0.97982,0.93075,0.94384,0.96205,0.9341,0.26724,0.2129,0.94406,0.001288,0.001288,0.001288
266,34285.4,0.27545,0.29175,0.97791,0.92634,0.94884,0.96241,0.93433,0.2673,0.21235,0.94421,0.001255,0.001255,0.001255
267,34682.4,0.27645,0.28935,0.9791,0.92579,0.94954,0.96248,0.93467,0.26723,0.21222,0.94414,0.001222,0.001222,0.001222
268,35119.2,0.27643,0.28689,0.978,0.92713,0.94825,0.96237,0.93458,0.2669,0.2119,0.94385,0.001189,0.001189,0.001189
269,35524.4,0.27585,0.28824,0.97898,0.92638,0.94696,0.96204,0.93447,0.26667,0.21199,0.94363,0.001156,0.001156,0.001156
270,35923.8,0.2741,0.28373,0.97887,0.92896,0.94493,0.962,0.93458,0.26635,0.21169,0.94339,0.001123,0.001123,0.001123
271,36322.9,0.27194,0.2824,0.97796,0.92878,0.94524,0.96199,0.93459,0.26616,0.21179,0.94333,0.00109,0.00109,0.00109
272,36726.2,0.27307,0.2825,0.97829,0.93008,0.94376,0.96193,0.93467,0.26617,0.2116,0.94335,0.001057,0.001057,0.001057
273,37127.1,0.27333,0.28267,0.97861,0.93103,0.94341,0.96191,0.93453,0.26609,0.21143,0.94337,0.001024,0.001024,0.001024
274,37526.7,0.27356,0.2795,0.97798,0.92293,0.951,0.96169,0.93416,0.26616,0.21196,0.94353,0.000991,0.000991,0.000991
275,37926.4,0.27164,0.27756,0.97885,0.92684,0.94713,0.96175,0.93418,0.26616,0.21218,0.94361,0.000958,0.000958,0.000958
276,38317.3,0.26844,0.27471,0.9765,0.92701,0.94737,0.96188,0.93432,0.26613,0.21287,0.94372,0.000925,0.000925,0.000925
277,38717.3,0.2698,0.27535,0.97871,0.92656,0.94794,0.96188,0.93425,0.26637,0.21267,0.94396,0.000892,0.000892,0.000892
278,39114.1,0.26926,0.27211,0.97704,0.92632,0.94737,0.96195,0.93422,0.26645,0.21272,0.94404,0.000859,0.000859,0.000859
279,39511.6,0.26919,0.27067,0.97676,0.92719,0.94567,0.96194,0.93424,0.26652,0.21301,0.94404,0.000826,0.000826,0.000826
280,39911.5,0.26727,0.27225,0.9761,0.92734,0.94539,0.96184,0.93385,0.2666,0.21333,0.94407,0.000793,0.000793,0.000793
281,40315.4,0.26712,0.26807,0.97601,0.93078,0.94161,0.96169,0.93375,0.2664,0.21352,0.94404,0.00076,0.00076,0.00076
282,40715.2,0.26554,0.26376,0.97421,0.92799,0.94311,0.96181,0.93369,0.26638,0.21386,0.94402,0.000727,0.000727,0.000727
283,41114.8,inf,0.2661,0.9754,0.92732,0.94442,0.96178,0.93372,0.26616,0.21388,0.94389,0.000694,0.000694,0.000694
284,41514.6,0.2639,0.26329,0.97463,0.92795,0.94404,0.96189,0.93394,0.26601,0.21373,0.94378,0.000661,0.000661,0.000661
285,41913.9,0.26363,0.25953,0.97482,0.92769,0.94369,0.9623,0.9342,0.26601,0.21332,0.94375,0.000628,0.000628,0.000628
286,42321.9,0.26243,0.25946,0.97533,0.93218,0.93813,0.96223,0.93435,0.26586,0.21378,0.94362,0.000595,0.000595,0.000595
287,42720,0.2625,0.25933,0.97466,0.92154,0.94879,0.96217,0.93413,0.26575,0.21402,0.94352,0.000562,0.000562,0.000562
288,43131.6,0.26204,0.25859,0.97519,0.92035,0.95004,0.96186,0.93422,0.26566,0.21446,0.9434,0.000529,0.000529,0.000529
289,43527.6,0.26228,0.25591,0.97426,0.91961,0.95127,0.96197,0.93431,0.26554,0.21495,0.94329,0.000496,0.000496,0.000496
290,43940.1,0.26099,0.25536,0.97439,0.91988,0.95071,0.96169,0.93435,0.26543,0.21495,0.94326,0.000463,0.000463,0.000463
291,44406.8,0.33415,0.15984,1.07657,0.92079,0.94864,0.96135,0.93399,0.26497,0.2149,0.94285,0.00043,0.00043,0.00043
292,44828.2,0.32792,0.15415,1.07194,0.92272,0.94699,0.96093,0.93351,0.26451,0.21509,0.94264,0.000397,0.000397,0.000397
293,45234.6,0.32705,0.15151,1.07243,0.92442,0.9448,0.96008,0.9328,0.26403,0.21593,0.94241,0.000364,0.000364,0.000364
294,45647.5,0.3227,0.1487,1.06734,0.9253,0.94462,0.95948,0.9325,0.26361,0.21602,0.94227,0.000331,0.000331,0.000331
295,46046,0.31931,0.14674,1.06286,0.92563,0.94547,0.95911,0.93226,0.26316,0.2157,0.94209,0.000298,0.000298,0.000298
296,46446.6,0.31899,0.14522,1.06184,0.9252,0.94618,0.95902,0.93228,0.26278,0.21518,0.94197,0.000265,0.000265,0.000265
297,46845,0.31504,0.14338,1.0577,0.92485,0.94628,0.95905,0.93268,0.26228,0.21453,0.94174,0.000232,0.000232,0.000232
298,47243.7,0.31481,0.1436,1.05922,0.92511,0.94722,0.95888,0.93245,0.26183,0.21422,0.94161,0.000199,0.000199,0.000199
299,47649.8,0.31369,0.1421,1.05782,0.92539,0.94636,0.95903,0.93262,0.2615,0.21354,0.94155,0.000166,0.000166,0.000166
300,48048,0.31266,0.14106,1.0567,0.92485,0.94742,0.9593,0.93307,0.26121,0.21323,0.9415,0.000133,0.000133,0.000133
